ida_ea	name	signature	source_cpp
0x00543890	?DObjInitServerTime@@YAXPAVDObj@@M@Z	void __cdecl DObjInitServerTime(class DObj *,float)	
0x00543930	?IsInSceneAnim@@YA_NXZ	bool __cdecl IsInSceneAnim(void)	
0x00543C70	?XAnimClearGoalWeight@@YAXPAVXAnimTree@@IM@Z	void __cdecl XAnimClearGoalWeight(class XAnimTree *,unsigned int,float)	
0x005440A0	?XAnimClearChildGoalWeights@@YAXPAVXAnimTree@@IM@Z	void __cdecl XAnimClearChildGoalWeights(class XAnimTree *,unsigned int,float)	
0x00544370	?XAnimClearTree@@YAXPAVXAnimTree@@@Z	void __cdecl XAnimClearTree(class XAnimTree *)	
0x00544A10	?XAnimSetupSyncNodes@@YAXPAVAnimTree@@@Z	void __cdecl XAnimSetupSyncNodes(class AnimTree *)	
0x00544A30	?XAnimHasTime@@YAHPAVAnimTree@@I@Z	int __cdecl XAnimHasTime(class AnimTree *,unsigned int)	
0x00544A60	?XAnimIsPrimitive@@YAHPAVAnimTree@@I@Z	int __cdecl XAnimIsPrimitive(class AnimTree *,unsigned int)	
0x00544A80	?XAnimSetTime@@YAXPAVXAnimTree@@IM@Z	void __cdecl XAnimSetTime(class XAnimTree *,unsigned int,float)	
0x005454C0	?XAnimSetAnimRate@@YAXPAVXAnimTree@@IM@Z	void __cdecl XAnimSetAnimRate(class XAnimTree *,unsigned int,float)	
